Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
145,"TH Costello, SM Bowes, ST Stevens…","Clarifying the structure and nature of left-wing authoritarianism.",2022,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/122/1/135/","https://scholar.google.com/scholar?cites=1066825860056775190&as_sdt=2005&sciodt=0,5&hl=en",1,"2023-08-22 17:52:17","","","","",,,,,145,145.00,36,4,1,"Authoritarianism has been the subject of scientific inquiry for nearly a century, yet the vast majority of authoritarianism research has focused on right-wing authoritarianism. In the …","http://www.arbertasimi.com/uploads/6/1/2/0/61209685/costello_et_al_jpsp.pdf","https://scholar.google.com/scholar?q=related:FnriqXcgzg4J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
48,"CD Petsko, AS Rosette…","Through the looking glass: A lens-based account of intersectional stereotyping.",2022,"… of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2022-20006-001","https://scholar.google.com/scholar?cites=18283841457268027959&as_sdt=2005&sciodt=0,5&hl=en",2,"2023-08-22 17:52:17","","","","",,,,,48,48.00,16,3,1,"A growing body of scholarship documents the intersectional nature of social stereotyping, with stereotype content being shaped by a target person's multiple social identities …","https://www.academia.edu/download/92022923/LensModel_JPSP_Final.pdf","https://scholar.google.com/scholar?q=related:N3IF9u5Avf0J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
51,"M Kardas, A Kumar, N Epley","Overly shallow?: Miscalibrated expectations create a barrier to deeper conversation.",2022,"… Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2021-88608-001","https://scholar.google.com/scholar?cites=8766622451347271771&as_sdt=2005&sciodt=0,5&hl=en",3,"2023-08-22 17:52:17","","","","",,,,,51,51.00,17,3,1,"People may want deep and meaningful relationships with others, but may also be reluctant to engage in the deep and meaningful conversations with strangers that could create those …","https://www.apa.org/pubs/journals/releases/psp-pspa0000281.pdf","https://scholar.google.com/scholar?q=related:W7CEBKxMqXkJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
19,"X Zhang, J Li, F Xie, X Chen, W Xu…","The relationship between adult attachment and mental health: A meta-analysis.",2022,"… and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/123/5/1089/","https://scholar.google.com/scholar?cites=18074917260971235391&as_sdt=2005&sciodt=0,5&hl=en",4,"2023-08-22 17:52:17","","","","",,,,,19,19.00,3,6,1,"Attachment theory provides a framework for understanding the correlations among interpersonal relationships, stress, and health. Moreover, adult attachment is an important …","https://www.nathanwhudson.com/vita/pdf/Zhang%20et%20al.,%202022.pdf","https://scholar.google.com/scholar?q=related:P1jE3HsB1_oJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
51,"TF Bainbridge, SG Ludeke…","Evaluating the Big Five as an organizing framework for commonly used psychological trait scales.",2022,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/122/4/749/","https://scholar.google.com/scholar?cites=10037291432003292544&as_sdt=2005&sciodt=0,5&hl=en",5,"2023-08-22 17:52:17","","","","",,,,,51,51.00,17,3,1,"Abstract The Big Five is often represented as an effective taxonomy of psychological traits, yet little research has empirically examined whether stand-alone assessments of …","https://psyarxiv.com/vebtm/download/?format=pdf","https://scholar.google.com/scholar?q=related:gM2gp2CfS4sJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
34,"AC Hafenbrack, ML LaPalme, I Solal","Mindfulness meditation reduces guilt and prosocial reparation.",2022,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2022-15919-001","https://scholar.google.com/scholar?cites=9331342040006535781&as_sdt=2005&sciodt=0,5&hl=en",6,"2023-08-22 17:52:17","","","","",,,,,34,34.00,11,3,1,"The present research investigates whether and how mindfulness meditation influences the guilt-driven tendency to repair harm caused to others. Through a series of eight experiments …","https://www.researchgate.net/profile/Andrew-Hafenbrack/publication/355916837_Mindfulness_Meditation_Reduces_Guilt_and_Prosocial_Reparation/links/618cacc33068c54fa5cd9021/Mindfulness-Meditation-Reduces-Guilt-and-Prosocial-Reparation.pdf","https://scholar.google.com/scholar?q=related:ZSpCVCWWf4EJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
32,"T Jiang, C Sedikides","Awe motivates authentic-self pursuit via self-transcendence: Implications for prosociality.",2022,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2022-06386-001","https://scholar.google.com/scholar?cites=9942425036390626645&as_sdt=2005&sciodt=0,5&hl=en",7,"2023-08-22 17:52:17","","","","",,,,,32,32.00,16,2,1,"We propose that the emotion of awe (ie, challenge that exceeds the scope of one's mental structures, requiring cognitive accommodation) awakens self-transcendence (ie, reaching …","http://www.soton.ac.uk/~crsi/Jiang%20&%20Sedikides,%202022,%20JPSP.pdf","https://scholar.google.com/scholar?q=related:VXUDtOSW-okJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
9,"EL Bradshaw, JH Conigrave, BA Steward…","A meta-analysis of the dark side of the American dream: Evidence for the universal wellness costs of prioritizing extrinsic over intrinsic goals.",2022,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2022-90266-001?trk=public_post_comment-text","https://scholar.google.com/scholar?cites=3956555823580221437&as_sdt=2005&sciodt=0,5&hl=en",8,"2023-08-22 17:52:17","","","","",,,,,9,9.00,2,4,1,"Self-determination theory holds that the intrinsic and extrinsic content of people's aspirations differentially affect their wellness. An evidence base spanning nearly 30 years indicates that …","","https://scholar.google.com/scholar?q=related:_Y-ADo-C6DYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
28,"P Gaudreau, BJI Schellenberg, A Gareau…","Because excellencism is more than good enough: On the need to distinguish the pursuit of excellence from the pursuit of perfection.",2022,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2022-34332-001","https://scholar.google.com/scholar?cites=4717398155534594658&as_sdt=2005&sciodt=0,5&hl=en",9,"2023-08-22 17:52:17","","","","",,,,,28,28.00,7,4,1,"An unresolved and controversial issue in the perfectionism literature is whether perfectionism is beneficial, harmful, or unneeded. The model of excellencism and …","https://psyarxiv.com/tg3jr/download/?format=pdf","https://scholar.google.com/scholar?q=related:YvK47KCQd0EJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
49,"CJ Soto, CM Napolitano, MN Sewell…","An integrative framework for conceptualizing and assessing social, emotional, and behavioral skills: The BESSI.",2022,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2022-26668-001","https://scholar.google.com/scholar?cites=1295319155695501328&as_sdt=2005&sciodt=0,5&hl=en",10,"2023-08-22 17:52:17","","","","",,,,,49,49.00,12,4,1,"People differ in their social, emotional, and behavioral (SEB) skills: their capacities to maintain social relationships, regulate emotions, and manage goal-and learning-directed …","https://psycnet.apa.org/journals/psp/123/1/192.pdf","https://scholar.google.com/scholar?q=related:EED9wejl-REJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022"
