Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
406,"MR Leary, KJ Diebels, EK Davisson, ...","Cognitive and interpersonal features of intellectual humility",2017,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217697695","https://scholar.google.com/scholar?cites=838340928712214908&as_sdt=2005&sciodt=0,5&hl=en",1,"2023-09-25 13:27:02","","10.1177/0146167217697695","","",,,,,406,67.67,102,4,6,"Four studies examined intellectual humility—the degree to which people recognize that their beliefs might be wrong. Using a new Intellectual Humility (IH) Scale, Study 1 showed that …","https://dukespace.lib.duke.edu/dspace/bitstream/handle/10161/23967/Intellectual%20Humility%202017.pdf?sequence=2","https://scholar.google.com/scholar?q=related:fAmQCKJiogsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
292,"KM Sheldon, EN Osin, TO Gordeeva, ...","Evaluating the dimensionality of self-determination theory's relative autonomy continuum",2017,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217711915","https://scholar.google.com/scholar?cites=16080911052987205906&as_sdt=2005&sciodt=0,5&hl=en",2,"2023-09-25 13:27:02","","10.1177/0146167217711915","","",,,,,292,48.67,73,4,6,"We conducted a theoretical and psychometric evaluation of self-determination theory's “relative autonomy continuum”(RAC), an important aspect of the theory whose validity has …","https://publications.hse.ru/pubs/share/folder/fq1fa6hki5/168816083.pdf","https://scholar.google.com/scholar?q=related:Eon0AWffKt8J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
254,"N Kteily, E Bruneau","Backlash: The politics and real-world consequences of minority group dehumanization",2017,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167216675334","https://scholar.google.com/scholar?cites=2426153995680242609&as_sdt=2005&sciodt=0,5&hl=en",3,"2023-09-25 13:27:02","","10.1177/0146167216675334","","",,,,,254,42.33,127,2,6,"Research suggests that members of advantaged groups who feel dehumanized by other groups respond aggressively. But little is known about how meta-dehumanization affects …","http://www.craiganderson.org/wp-content/uploads/caa/Classes/Readings/17Kteily-TrumpDehumanization.pdf","https://scholar.google.com/scholar?q=related:sVvqajRuqyEJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
253,"B Gawronski, M Morrison, CE Phills, ...","Temporal stability of implicit and explicit measures: A longitudinal analysis",2017,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167216684131","https://scholar.google.com/scholar?cites=16305730842908975629&as_sdt=2005&sciodt=0,5&hl=en",4,"2023-09-25 13:27:02","","10.1177/0146167216684131","","",,,,,253,42.17,63,4,6,"A common assumption about implicit measures is that they reflect early experiences, whereas explicit measures are assumed to reflect recent experiences. This assumption …","http://www.bertramgawronski.com/documents/GMPG2017PSPB.pdf","https://scholar.google.com/scholar?q=related:DWK4Zs-XSeIJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
251,"NK Reimer, JC Becker, A Benz, ...","Intergroup contact and social change: Implications of negative and positive contact for collective action in advantaged and disadvantaged groups",2017,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167216676478","https://scholar.google.com/scholar?cites=17114699522853567743&as_sdt=2005&sciodt=0,5&hl=en",5,"2023-09-25 13:27:02","","10.1177/0146167216676478","","",,,,,251,41.83,63,4,6,"Previous research has shown that (a) positive intergroup contact with an advantaged group can discourage collective action among disadvantaged-group members and (b) positive …","https://orca.cardiff.ac.uk/id/eprint/102755/1/Rychlowska.%20Intergroup%20contact%20and%20social%20change%20%28002%29.pdf","https://scholar.google.com/scholar?q=related:__w72Ymgg-0J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
202,"LE Hayward, LR Tropp, MJ Hornsey, ...","Toward a comprehensive understanding of intergroup contact: Descriptions and mediators of positive and negative contact among majority and minority groups",2017,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167216685291","https://scholar.google.com/scholar?cites=9806983325274021957&as_sdt=2005&sciodt=0,5&hl=en",6,"2023-09-25 13:27:02","","10.1177/0146167216685291","","",,,,,202,33.67,51,4,6,"Positive contact predicts reduced prejudice, but negative contact may increase prejudice at a stronger rate. The current project builds on this work in four ways: establishing an …","https://www.academia.edu/download/66510210/e39188ff4f4b1a7cbdf7c71c82e78ab4a924.pdf","https://scholar.google.com/scholar?q=related:RSAj7V9nGYgJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
193,"K Faniko, N Ellemers, B Derks, ...","Nothing changes, really: Why women who break through the glass ceiling end up reinforcing it",2017,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217695551","https://scholar.google.com/scholar?cites=4311162818508849900&as_sdt=2005&sciodt=0,5&hl=en",7,"2023-09-25 13:27:02","","10.1177/0146167217695551","","",,,,,193,32.17,48,4,6,"Two correlational studies conducted in Switzerland (N= 222) and Albania (N= 156) explained the opposition of female managers to gender quotas by examining the origins and …","https://journals.sagepub.com/doi/full/10.1177/0146167217695551","https://scholar.google.com/scholar?q=related:7IIX7r1T1DsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
161,"JA Krems, DT Kenrick, R Neel","Individual perceptions of self-actualization: What functional motives are linked to fulfilling one's full potential?",2017,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217713191","https://scholar.google.com/scholar?cites=12134427175151259438&as_sdt=2005&sciodt=0,5&hl=en",8,"2023-09-25 13:27:02","","10.1177/0146167217713191","","",,,,,161,26.83,54,3,6,"Maslow's self-actualization remains a popular notion in academic research as well as popular culture. The notion that life's highest calling is fulfilling one's own unique potential …","https://www.academia.edu/download/76428498/krems_kenrick_neel_2017_pspb.pdf","https://scholar.google.com/scholar?q=related:Ls-8jzklZqgJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
137,"W Stroebe, NP Leander, ...","Is it a dangerous world out there? The motivational bases of American gun ownership",2017,"… and social psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217703952","https://scholar.google.com/scholar?cites=7629182383306091857&as_sdt=2005&sciodt=0,5&hl=en",9,"2023-09-25 13:27:02","","10.1177/0146167217703952","","",,,,,137,22.83,46,3,6,"Americans are the world's best armed citizens and public polling suggests protection/self-defense is their main reason for gun ownership. However, there is virtually no psychological …","https://research.rug.nl/files/42736578/0146167217703952.pdf","https://scholar.google.com/scholar?q=related:Ua2g2_RM4GkJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
126,"CA Anderson, K Suzuki, EL Swing, ...","Media violence and other aggression risk factors in seven nations",2017,"… psychology bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217703064","https://scholar.google.com/scholar?cites=9658332118589785649&as_sdt=2005&sciodt=0,5&hl=en",10,"2023-09-25 13:27:02","","10.1177/0146167217703064","","",,,,,126,21.00,32,4,6,"Cultural generality versus specificity of media violence effects on aggression was examined in seven countries (Australia, China, Croatia, Germany, Japan, Romania, the United States) …","","https://scholar.google.com/scholar?q=related:MUZKy-NJCYYJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
125,"BP Doré, RR Morris, DA Burr, ...","Helping others regulate emotion predicts increased regulation of one's own emotions and decreased symptoms of depression",2017,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217695558","https://scholar.google.com/scholar?cites=8799003365470758522&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-09-25 13:27:02","","10.1177/0146167217695558","","",,,,,125,20.83,31,4,6,"Although much research considers how individuals manage their own emotions, less is known about the emotional benefits of regulating the emotions of others. We examined this …","https://dukespace.lib.duke.edu/dspace/bitstream/handle/10161/19219/0146167217695558.pdf?sequence=2&isAllowed=y","https://scholar.google.com/scholar?q=related:euZZGPFWHHoJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
114,"DC Wisneski, LJ Skitka","Moralization through moral shock: Exploring emotional antecedents to moral conviction",2017,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167216676479","https://scholar.google.com/scholar?cites=5738212905681412955&as_sdt=2005&sciodt=0,5&hl=en",12,"2023-09-25 13:27:02","","10.1177/0146167216676479","","",,,,,114,19.00,57,2,6,"The current research tested whether exposure to disgusting images increases moral conviction and whether this happens in the presence of incidental disgust cues versus …","https://lskitka.people.uic.edu/MoralShock.pdf","https://scholar.google.com/scholar?q=related:W-OzQDw6ok8J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
109,"HL Fritz, LN Russek, MM Dillon","Humor use moderates the relation of stressful life events with psychological distress",2017,"… social psychology bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167217699583","https://scholar.google.com/scholar?cites=4316085117735197722&as_sdt=2005&sciodt=0,5&hl=en",13,"2023-09-25 13:27:02","","10.1177/0146167217699583","","",,,,,109,18.17,36,3,6,"Three studies examined humor and adjustment to stressful events. In Study 1, patients with fibromyalgia syndrome (N= 22) reported on mental and physical adjustment, social …","","https://scholar.google.com/scholar?q=related:Gtz0BozQ5TsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
107,"N Schori-Eyal, Y Klar, S Roccas, ...","The shadows of the past: Effects of historical group trauma on current intergroup conflicts",2017,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167216689063","https://scholar.google.com/scholar?cites=9716680484183729597&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-09-25 13:27:02","","10.1177/0146167216689063","","",,,,,107,17.83,27,4,6,"We examined associations between two orientations based on historical group trauma, a form of enduring group victimhood (Perpetual Ingroup Victimhood Orientation [PIVO]) and …","https://nrl.northumbria.ac.uk/id/eprint/30188/1/pre_pub_paper.pdf","https://scholar.google.com/scholar?q=related:veW9T2uV2IYJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
110,"K Woolley, A Fishbach","Immediate rewards predict adherence to long-term goals",2017,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167216676480","https://scholar.google.com/scholar?cites=4702848185908997771&as_sdt=2005&sciodt=0,5&hl=en",15,"2023-09-25 13:27:02","","10.1177/0146167216676480","","",,,,,110,18.33,55,2,6,"People primarily pursue long-term goals, such as exercising, to receive delayed rewards (eg, improved health). However, we find that the presence of immediate rewards is a …","https://www.academia.edu/download/53407523/Woolley_FishbachPSPB.pdf","https://scholar.google.com/scholar?q=related:iy6yIYLfQ0EJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
